timestamp,voltage,current,is_anomaly
2026-09-08 20:47:23,233.19,2.71,0
2026-09-08 20:48:23,230.0,2.96,0
2026-09-08 20:49:23,231.39,2.9,0
2026-09-08 20:50:23,231.5,2.77,0
2026-09-08 20:51:23,226.76,2.95,0
2026-09-08 20:52:23,227.18,3.08,0
2026-09-08 20:53:23,231.76,2.8,0
2026-09-08 20:54:23,228.38,2.83,0
2026-09-08 20:55:23,226.45,2.79,0
2026-09-08 20:56:23,228.27,3.19,0
2026-09-08 20:57:23,231.78,2.94,0
2026-09-08 20:58:23,233.85,2.86,0
2026-09-08 20:59:23,231.76,3.19,0
2026-09-08 21:00:23,229.61,2.87,0
2026-09-08 21:01:23,229.15,3.18,0
2026-09-08 21:02:23,233.86,3.25,0
2026-09-08 21:03:23,230.9,2.83,0
2026-09-08 21:04:23,232.13,3.2,0
2026-09-08 21:05:23,226.66,2.9,0
2026-09-08 21:06:23,230.63,2.85,0
2026-09-08 21:07:23,232.29,3.07,0
2026-09-08 21:08:23,229.21,2.93,0
2026-09-08 21:09:23,226.9,3.14,0
2026-09-08 21:10:23,226.18,2.91,0
2026-09-08 21:11:23,228.3,3.06,0
2026-09-08 21:12:23,232.25,2.88,0
2026-09-08 21:13:23,232.67,3.29,0
2026-09-08 21:14:23,227.05,2.79,0
2026-09-08 21:15:23,231.62,3.21,0
2026-09-08 21:16:23,228.85,3.12,0
2026-09-08 21:17:23,230.86,3.19,0
2026-09-08 21:18:23,227.14,2.83,0
2026-09-08 21:19:23,233.02,2.83,0
2026-09-08 21:20:23,232.84,2.94,0
2026-09-08 21:21:23,230.0,2.8,0
2026-09-08 21:22:23,229.27,2.96,0
2026-09-08 21:23:23,230.44,3.02,0
2026-09-08 21:24:23,232.35,3.21,0
2026-09-08 21:25:23,229.01,2.96,0
2026-09-08 21:26:23,233.06,3.08,0
2026-09-08 21:27:23,233.62,3.26,0
2026-09-08 21:28:23,229.2,3.22,0
2026-09-08 21:29:23,231.15,2.81,0
2026-09-08 21:30:23,229.85,3.11,0
2026-09-08 21:31:23,228.87,3.22,0
2026-09-08 21:32:23,227.61,3.07,0
2026-09-08 21:33:23,229.26,3.11,0
2026-09-08 21:34:23,229.08,3.1,0
2026-09-08 21:35:23,229.63,3.2,0
2026-09-08 21:36:23,232.85,3.07,0
2026-09-08 21:37:23,231.63,3.06,0
2026-09-08 21:38:23,232.95,2.89,0
2026-09-08 21:39:23,227.73,2.84,0
2026-09-08 21:40:23,228.71,3.25,0
2026-09-08 21:41:23,228.87,3.02,0
2026-09-08 21:42:23,233.0,3.08,0
2026-09-08 21:43:23,232.06,3.14,0
2026-09-08 21:44:23,233.35,3.16,0
2026-09-08 21:45:23,231.18,3.06,0
2026-09-08 21:46:23,233.68,3.09,0
2026-09-08 21:47:23,226.08,3.23,0
2026-09-08 21:48:23,230.8,2.99,0
2026-09-08 21:49:23,231.88,3.13,0
2026-09-08 21:50:23,229.43,3.29,0
2026-09-08 21:51:23,228.58,3.26,0
2026-09-08 21:52:23,229.01,3.24,0
2026-09-08 21:53:23,233.74,2.72,0
2026-09-08 21:54:23,226.57,3.1,0
2026-09-08 21:55:23,231.39,3.3,0
2026-09-08 21:56:23,229.0,3.2,0
2026-09-08 21:57:23,230.65,2.98,0
2026-09-08 21:58:23,230.05,2.87,0
2026-09-08 21:59:23,229.35,2.72,0
2026-09-08 22:00:23,226.71,2.83,0
2026-09-08 22:01:23,229.4,2.97,0
2026-09-08 22:02:23,229.55,3.03,0
2026-09-08 22:03:23,229.94,3.3,0
2026-09-08 22:04:23,228.02,3.21,0
2026-09-08 22:05:23,226.32,2.76,0
2026-09-08 22:06:23,226.83,2.75,0
2026-09-08 22:07:23,226.16,3.25,0
2026-09-08 22:08:23,229.0,2.94,0
2026-09-08 22:09:23,230.21,3.02,0
2026-09-08 22:10:23,233.16,2.93,0
2026-09-08 22:11:23,227.7,2.99,0
2026-09-08 22:12:23,232.63,3.24,0
2026-09-08 22:13:23,233.96,3.2,0
2026-09-08 22:14:23,227.66,2.71,0
2026-09-08 22:15:23,228.63,2.9,0
2026-09-08 22:16:23,226.69,2.7,0
2026-09-08 22:17:23,228.3,2.82,0
2026-09-08 22:18:23,227.17,2.99,0
2026-09-08 22:19:23,230.73,2.76,0
2026-09-08 22:20:23,232.69,3.09,0
2026-09-08 22:21:23,229.13,3.02,0
2026-09-08 22:22:23,229.66,2.96,0
2026-09-08 22:23:23,228.77,3.02,0
2026-09-08 22:24:23,227.64,2.95,0
2026-09-08 22:25:23,227.4,2.77,0
2026-09-08 22:26:23,230.07,3.2,0
2026-09-08 22:27:23,231.19,2.92,0
2026-09-08 22:28:23,228.42,3.23,0
2026-09-08 22:29:23,233.4,3.17,0
2026-09-08 22:30:23,230.47,3.23,0
2026-09-08 22:31:23,226.35,3.07,0
2026-09-08 22:32:23,227.52,3.25,0
2026-09-08 22:33:23,230.74,2.99,0
2026-09-08 22:34:23,232.96,2.94,0
2026-09-08 22:35:23,229.89,2.88,0
2026-09-08 22:36:23,231.42,3.08,0
2026-09-08 22:37:23,229.96,2.9,0
2026-09-08 22:38:23,226.42,2.92,0
2026-09-08 22:39:23,228.33,3.21,0
2026-09-08 22:40:23,233.28,3.08,0
2026-09-08 22:41:23,228.84,3.27,0
2026-09-08 22:42:23,230.54,2.8,0
2026-09-08 22:43:23,228.04,2.87,0
2026-09-08 22:44:23,228.91,2.74,0
2026-09-08 22:45:23,231.84,2.81,0
2026-09-08 22:46:23,226.75,3.02,0
2026-09-08 22:47:23,226.37,3.26,0
2026-09-08 22:48:23,229.63,2.95,0
2026-09-08 22:49:23,230.16,2.91,0
2026-09-08 22:50:23,229.08,2.81,0
2026-09-08 22:51:23,232.48,2.8,0
2026-09-08 22:52:23,232.93,2.94,0
2026-09-08 22:53:23,230.52,2.91,0
2026-09-08 22:54:23,231.37,3.19,0
2026-09-08 22:55:23,228.4,3.17,0
2026-09-08 22:56:23,232.82,3.05,0
2026-09-08 22:57:23,232.22,3.02,0
2026-09-08 22:58:23,228.14,2.87,0
2026-09-08 22:59:23,226.78,3.17,0
2026-09-08 23:00:23,229.81,3.22,0
2026-09-08 23:01:23,229.97,2.75,0
2026-09-08 23:02:23,228.37,2.8,0
2026-09-08 23:03:23,229.27,3.09,0
2026-09-08 23:04:23,227.63,3.23,0
2026-09-08 23:05:23,231.86,2.91,0
2026-09-08 23:06:23,226.56,3.02,0
2026-09-08 23:07:23,230.86,3.26,0
2026-09-08 23:08:23,227.53,3.15,0
2026-09-08 23:09:23,228.35,2.85,0
2026-09-08 23:10:23,233.92,2.87,0
2026-09-08 23:11:23,227.86,3.1,0
2026-09-08 23:12:23,229.57,2.75,0
2026-09-08 23:13:23,226.3,2.95,0
2026-09-08 23:14:23,226.2,3.14,0
2026-09-08 23:15:23,230.05,3.02,0
2026-09-08 23:16:23,229.67,3.0,0
2026-09-08 23:17:23,232.51,2.7,0
2026-09-08 23:18:23,232.11,2.93,0
2026-09-08 23:19:23,229.18,3.11,0
2026-09-08 23:20:23,227.34,3.25,0
2026-09-08 23:21:23,229.49,3.09,0
2026-09-08 23:22:23,230.85,2.85,0
2026-09-08 23:23:23,233.07,3.15,0
2026-09-08 23:24:23,227.11,2.83,0
2026-09-08 23:25:23,227.35,3.29,0
2026-09-08 23:26:23,227.15,2.74,0
2026-09-08 23:27:23,230.93,2.9,0
2026-09-08 23:28:23,230.7,2.83,0
2026-09-08 23:29:23,229.9,2.86,0
2026-09-08 23:30:23,231.42,3.26,0
2026-09-08 23:31:23,229.86,2.99,0
2026-09-08 23:32:23,230.76,3.25,0
2026-09-08 23:33:23,229.95,3.09,0
2026-09-08 23:34:23,232.81,2.78,0
2026-09-08 23:35:23,231.15,3.15,0
2026-09-08 23:36:23,233.3,2.73,0
2026-09-08 23:37:23,233.29,3.02,0
2026-09-08 23:38:23,230.1,2.72,0
2026-09-08 23:39:23,229.95,3.1,0
2026-09-08 23:40:23,226.32,3.24,0
2026-09-08 23:41:23,229.43,2.8,0
2026-09-08 23:42:23,232.2,2.72,0
2026-09-08 23:43:23,226.72,3.11,0
2026-09-08 23:44:23,231.38,2.78,0
2026-09-08 23:45:23,231.96,3.19,0
2026-09-08 23:46:23,229.23,2.71,0
2026-09-08 23:47:23,229.46,2.77,0
2026-09-08 23:48:23,231.38,3.1,0
2026-09-08 23:49:23,228.74,3.12,0
2026-09-08 23:50:23,232.16,3.25,0
2026-09-08 23:51:23,231.99,2.78,0
2026-09-08 23:52:23,228.29,3.16,0
2026-09-08 23:53:23,227.98,2.7,0
2026-09-08 23:54:23,230.86,2.82,0
2026-09-08 23:55:23,227.12,2.93,0
2026-09-08 23:56:23,230.74,2.75,0
2026-09-08 23:57:23,229.28,2.8,0
2026-09-08 23:58:23,231.77,3.15,0
2026-09-08 23:59:23,233.24,3.02,0
2026-09-09 00:00:23,232.36,2.91,0
2026-09-09 00:01:23,231.07,2.86,0
2026-09-09 00:02:23,227.21,2.98,0
2026-09-09 00:03:23,231.23,2.86,0
2026-09-09 00:04:23,229.47,2.99,0
2026-09-09 00:05:23,230.78,2.99,0
2026-09-09 00:06:23,227.08,3.26,0
2026-09-09 00:07:23,229.47,2.84,0
2026-09-09 00:08:23,226.11,2.89,0
2026-09-09 00:09:23,228.59,3.09,0
2026-09-09 00:10:23,229.99,2.93,0
2026-09-09 00:11:23,230.15,3.24,0
2026-09-09 00:12:23,227.45,2.92,0
2026-09-09 00:13:23,229.89,3.3,0
2026-09-09 00:14:23,226.8,3.21,0
2026-09-09 00:15:23,229.0,2.93,0
2026-09-09 00:16:23,231.41,3.29,0
2026-09-09 00:17:23,232.38,2.94,0
2026-09-09 00:18:23,227.05,2.89,0
2026-09-09 00:19:23,229.85,3.24,0
2026-09-09 00:20:23,232.84,3.21,0
2026-09-09 00:21:23,229.2,3.15,0
2026-09-09 00:22:23,227.83,3.06,0
2026-09-09 00:23:23,227.23,3.02,0
2026-09-09 00:24:23,230.68,3.09,0
2026-09-09 00:25:23,233.27,2.97,0
2026-09-09 00:26:23,229.31,3.09,0
2026-09-09 00:27:23,230.54,3.25,0
2026-09-09 00:28:23,233.91,3.23,0
2026-09-09 00:29:23,229.8,2.98,0
2026-09-09 00:30:23,231.3,2.71,0
2026-09-09 00:31:23,233.6,3.27,0
2026-09-09 00:32:23,228.47,3.1,0
2026-09-09 00:33:23,231.27,2.81,0
2026-09-09 00:34:23,227.93,3.01,0
2026-09-09 00:35:23,232.03,3.25,0
2026-09-09 00:36:23,231.66,2.83,0
2026-09-09 00:37:23,226.66,2.95,0
2026-09-09 00:38:23,227.57,3.09,0
2026-09-09 00:39:23,226.07,3.18,0
2026-09-09 00:40:23,232.72,3.18,0
2026-09-09 00:41:23,226.37,2.95,0
2026-09-09 00:42:23,233.1,2.77,0
2026-09-09 00:43:23,231.59,3.0,0
2026-09-09 00:44:23,226.7,2.88,0
2026-09-09 00:45:23,226.55,3.02,0
2026-09-09 00:46:23,232.77,3.19,0
2026-09-09 00:47:23,226.92,3.11,0
2026-09-09 00:48:23,226.52,3.21,0
2026-09-09 00:49:23,233.02,2.79,0
2026-09-09 00:50:23,226.21,3.07,0
2026-09-09 00:51:23,227.94,3.01,0
2026-09-09 00:52:23,230.04,2.99,0
2026-09-09 00:53:23,226.28,3.24,0
2026-09-09 00:54:23,227.71,3.22,0
2026-09-09 00:55:23,227.96,2.75,0
2026-09-09 00:56:23,232.31,2.96,0
2026-09-09 00:57:23,232.68,2.9,0
2026-09-09 00:58:23,231.88,3.05,0
2026-09-09 00:59:23,231.77,2.71,0
2026-09-09 01:00:23,228.94,2.92,0
2026-09-09 01:01:23,232.58,3.25,0
2026-09-09 01:02:23,229.82,2.71,0
2026-09-09 01:03:23,231.53,3.14,0
2026-09-09 01:04:23,233.11,2.72,0
2026-09-09 01:05:23,228.93,2.88,0
2026-09-09 01:06:23,229.3,3.25,0
2026-09-09 01:07:23,228.08,3.27,0
2026-09-09 01:08:23,233.34,2.83,0
2026-09-09 01:09:23,231.09,3.11,0
2026-09-09 01:10:23,233.38,2.76,0
2026-09-09 01:11:23,233.07,2.99,0
2026-09-09 01:12:23,231.59,3.15,0
2026-09-09 01:13:23,229.66,2.92,0
2026-09-09 01:14:23,227.05,2.77,0
2026-09-09 01:15:23,228.92,3.18,0
2026-09-09 01:16:23,228.87,3.13,0
2026-09-09 01:17:23,227.51,2.73,0
2026-09-09 01:18:23,230.1,2.99,0
2026-09-09 01:19:23,232.56,3.02,0
2026-09-09 01:20:23,233.79,3.08,0
2026-09-09 01:21:23,233.53,2.7,0
2026-09-09 01:22:23,230.27,2.84,0
2026-09-09 01:23:23,228.77,3.3,0
2026-09-09 01:24:23,226.59,2.88,0
2026-09-09 01:25:23,232.88,3.15,0
2026-09-09 01:26:23,230.29,2.79,0
2026-09-09 01:27:23,227.11,3.15,0
2026-09-09 01:28:23,233.84,2.99,0
2026-09-09 01:29:23,227.25,3.27,0
2026-09-09 01:30:23,233.26,2.72,0
2026-09-09 01:31:23,228.97,2.85,0
2026-09-09 01:32:23,229.73,3.14,0
2026-09-09 01:33:23,233.18,3.17,0
2026-09-09 01:34:23,230.98,2.88,0
2026-09-09 01:35:23,229.03,2.86,0
2026-09-09 01:36:23,233.01,2.95,0
2026-09-09 01:37:23,230.67,2.88,0
2026-09-09 01:38:23,233.71,2.92,0
2026-09-09 01:39:23,230.7,2.94,0
2026-09-09 01:40:23,230.01,2.73,0
2026-09-09 01:41:23,233.67,3.03,0
2026-09-09 01:42:23,228.41,3.23,0
2026-09-09 01:43:23,228.36,3.28,0
2026-09-09 01:44:23,231.36,2.94,0
2026-09-09 01:45:23,231.07,3.16,0
2026-09-09 01:46:23,228.62,3.08,0
2026-09-09 01:47:23,229.66,2.91,0
2026-09-09 01:48:23,233.98,3.23,0
2026-09-09 01:49:23,231.06,2.72,0
2026-09-09 01:50:23,231.87,2.78,0
2026-09-09 01:51:23,233.74,3.25,0
2026-09-09 01:52:23,231.61,3.21,0
2026-09-09 01:53:23,227.31,2.96,0
2026-09-09 01:54:23,227.02,3.3,0
2026-09-09 01:55:23,229.99,2.97,0
2026-09-09 01:56:23,229.45,2.85,0
2026-09-09 01:57:23,230.6,2.85,0
2026-09-09 01:58:23,228.42,3.01,0
2026-09-09 01:59:23,227.3,2.98,0
2026-09-09 02:00:23,228.84,2.77,0
2026-09-09 02:01:23,233.37,2.82,0
2026-09-09 02:02:23,232.73,3.15,0
2026-09-09 02:03:23,231.03,3.2,0
2026-09-09 02:04:23,228.08,3.18,0
2026-09-09 02:05:23,226.13,3.0,0
2026-09-09 02:06:23,230.59,3.08,0
2026-09-09 02:07:23,227.25,3.01,0
2026-09-09 02:08:23,233.94,2.96,0
2026-09-09 02:09:23,229.53,3.15,0
2026-09-09 02:10:23,233.2,2.71,0
2026-09-09 02:11:23,226.1,3.28,0
2026-09-09 02:12:23,231.29,3.26,0
2026-09-09 02:13:23,231.81,3.09,0
2026-09-09 02:14:23,226.24,2.75,0
2026-09-09 02:15:23,233.14,2.81,0
2026-09-09 02:16:23,226.57,2.87,0
2026-09-09 02:17:23,231.94,3.14,0
2026-09-09 02:18:23,228.89,3.04,0
2026-09-09 02:19:23,229.15,2.93,0
2026-09-09 02:20:23,229.82,3.27,0
2026-09-09 02:21:23,231.39,2.97,0
2026-09-09 02:22:23,230.19,3.17,0
2026-09-09 02:23:23,233.27,2.92,0
2026-09-09 02:24:23,233.05,3.25,0
2026-09-09 02:25:23,228.59,3.23,0
2026-09-09 02:26:23,226.78,2.9,0
2026-09-09 02:27:23,227.7,3.04,0
2026-09-09 02:28:23,231.17,3.06,0
2026-09-09 02:29:23,233.62,3.06,0
2026-09-09 02:30:23,227.37,2.75,0
2026-09-09 02:31:23,227.06,2.86,0
2026-09-09 02:32:23,228.79,2.91,0
2026-09-09 02:33:23,229.24,3.05,0
2026-09-09 02:34:23,229.5,2.74,0
2026-09-09 02:35:23,228.1,3.25,0
2026-09-09 02:36:23,231.87,3.04,0
2026-09-09 02:37:23,231.87,3.22,0
2026-09-09 02:38:23,233.38,3.03,0
2026-09-09 02:39:23,230.62,2.83,0
2026-09-09 02:40:23,231.05,2.82,0
2026-09-09 02:41:23,229.91,3.28,0
2026-09-09 02:42:23,232.68,3.12,0
2026-09-09 02:43:23,231.44,2.79,0
2026-09-09 02:44:23,232.92,3.22,0
2026-09-09 02:45:23,229.55,3.01,0
2026-09-09 02:46:23,230.05,2.77,0
2026-09-09 02:47:23,233.32,3.25,0
2026-09-09 02:48:23,227.19,2.74,0
2026-09-09 02:49:23,232.4,3.22,0
2026-09-09 02:50:23,228.0,2.76,0
2026-09-09 02:51:23,228.34,3.05,0
2026-09-09 02:52:23,229.38,2.93,0
2026-09-09 02:53:23,226.83,2.94,0
2026-09-09 02:54:23,232.58,3.23,0
2026-09-09 02:55:23,228.71,2.96,0
2026-09-09 02:56:23,230.5,3.1,0
2026-09-09 02:57:23,232.01,2.92,0
2026-09-09 02:58:23,229.28,3.05,0
2026-09-09 02:59:23,229.98,2.81,0
2026-09-09 03:00:23,226.47,2.88,0
2026-09-09 03:01:23,232.37,2.93,0
2026-09-09 03:02:23,231.96,2.82,0
2026-09-09 03:03:23,227.14,2.77,0
2026-09-09 03:04:23,227.03,3.24,0
2026-09-09 03:05:23,233.87,2.95,0
2026-09-09 03:06:23,228.68,3.03,0
2026-09-09 03:07:23,228.86,3.17,0
2026-09-09 03:08:23,229.52,3.1,0
2026-09-09 03:09:23,232.3,3.09,0
2026-09-09 03:10:23,230.26,2.96,0
2026-09-09 03:11:23,228.24,3.29,0
2026-09-09 03:12:23,229.99,3.08,0
2026-09-09 03:13:23,232.42,3.2,0
2026-09-09 03:14:23,226.0,3.25,0
2026-09-09 03:15:23,226.47,3.17,0
2026-09-09 03:16:23,231.6,2.87,0
2026-09-09 03:17:23,227.58,3.13,0
2026-09-09 03:18:23,229.78,2.92,0
2026-09-09 03:19:23,226.53,2.85,0
2026-09-09 03:20:23,229.43,2.89,0
2026-09-09 03:21:23,226.7,2.81,0
2026-09-09 03:22:23,233.64,2.94,0
2026-09-09 03:23:23,231.14,2.81,0
2026-09-09 03:24:23,226.85,3.14,0
2026-09-09 03:25:23,230.62,2.93,0
2026-09-09 03:26:23,232.79,3.08,0
2026-09-09 03:27:23,227.79,2.75,0
2026-09-09 03:28:23,231.31,2.86,0
2026-09-09 03:29:23,230.24,2.97,0
2026-09-09 03:30:23,231.6,3.03,0
2026-09-09 03:31:23,228.26,2.88,0
2026-09-09 03:32:23,226.74,3.05,0
2026-09-09 03:33:23,232.01,3.16,0
2026-09-09 03:34:23,226.37,2.91,0
2026-09-09 03:35:23,229.77,2.82,0
2026-09-09 03:36:23,228.73,2.86,0
2026-09-09 03:37:23,228.18,3.04,0
2026-09-09 03:38:23,229.33,2.78,0
2026-09-09 03:39:23,226.99,2.72,0
2026-09-09 03:40:23,226.07,2.79,0
2026-09-09 03:41:23,232.72,3.01,0
2026-09-09 03:42:23,232.48,3.03,0
2026-09-09 03:43:23,232.76,2.99,0
2026-09-09 03:44:23,227.12,2.73,0
2026-09-09 03:45:23,226.13,2.92,0
2026-09-09 03:46:23,231.72,3.23,0
2026-09-09 03:47:23,230.56,3.24,0
2026-09-09 03:48:23,226.21,2.87,0
2026-09-09 03:49:23,233.41,3.07,0
2026-09-09 03:50:23,230.78,3.15,0
2026-09-09 03:51:23,231.13,2.74,0
2026-09-09 03:52:23,228.91,2.8,0
2026-09-09 03:53:23,226.36,2.92,0
2026-09-09 03:54:23,231.71,2.95,0
2026-09-09 03:55:23,230.48,2.81,0
2026-09-09 03:56:23,228.39,3.21,0
2026-09-09 03:57:23,233.42,2.9,0
2026-09-09 03:58:23,233.57,2.8,0
2026-09-09 03:59:23,227.19,3.25,0
2026-09-09 04:00:23,227.95,2.95,0
2026-09-09 04:01:23,228.57,2.86,0
2026-09-09 04:02:23,228.88,3.02,0
2026-09-09 04:03:23,229.33,2.91,0
2026-09-09 04:04:23,226.97,3.25,0
2026-09-09 04:05:23,231.98,3.01,0
2026-09-09 04:06:23,229.75,3.13,0
2026-09-09 04:07:23,226.93,2.99,0
2026-09-09 04:08:23,228.97,3.15,0
2026-09-09 04:09:23,227.19,2.99,0
2026-09-09 04:10:23,229.47,3.27,0
2026-09-09 04:11:23,232.51,2.72,0
2026-09-09 04:12:23,229.47,3.06,0
2026-09-09 04:13:23,230.01,3.06,0
2026-09-09 04:14:23,233.62,2.99,0
2026-09-09 04:15:23,226.98,3.25,0
2026-09-09 04:16:23,229.57,2.85,0
2026-09-09 04:17:23,231.16,2.85,0
2026-09-09 04:18:23,229.63,3.28,0
2026-09-09 04:19:23,227.67,3.28,0
2026-09-09 04:20:23,229.4,2.79,0
2026-09-09 04:21:23,226.97,3.05,0
2026-09-09 04:22:23,227.67,3.18,0
2026-09-09 04:23:23,227.35,3.06,0
2026-09-09 04:24:23,230.4,2.87,0
2026-09-09 04:25:23,226.54,2.79,0
2026-09-09 04:26:23,232.84,3.16,0
2026-09-09 04:27:23,231.05,3.23,0
2026-09-09 04:28:23,229.91,3.27,0
2026-09-09 04:29:23,227.65,3.03,0
2026-09-09 04:30:23,228.31,3.19,0
2026-09-09 04:31:23,227.28,3.18,0
2026-09-09 04:32:23,232.19,3.21,0
2026-09-09 04:33:23,228.7,3.09,0
2026-09-09 04:34:23,227.15,2.98,0
2026-09-09 04:35:23,233.08,2.74,0
2026-09-09 04:36:23,227.29,2.94,0
2026-09-09 04:37:23,229.34,2.85,0
2026-09-09 04:38:23,232.84,3.11,0
2026-09-09 04:39:23,230.84,3.05,0
2026-09-09 04:40:23,226.52,3.06,0
2026-09-09 04:41:23,231.27,3.26,0
2026-09-09 04:42:23,227.36,2.98,0
2026-09-09 04:43:23,227.15,2.89,0
2026-09-09 04:44:23,232.13,2.99,0
2026-09-09 04:45:23,229.96,3.16,0
2026-09-09 04:46:23,227.89,3.05,0
2026-09-09 04:47:23,229.37,3.05,0
2026-09-09 04:48:23,233.34,3.2,0
2026-09-09 04:49:23,229.17,2.9,0
2026-09-09 04:50:23,233.37,3.17,0
2026-09-09 04:51:23,227.13,2.79,0
2026-09-09 04:52:23,227.66,3.15,0
2026-09-09 04:53:23,228.06,0.43,1
2026-09-09 04:54:23,232.18,3.11,0
2026-09-09 04:55:23,226.77,3.12,0
2026-09-09 04:56:23,228.3,2.83,0
2026-09-09 04:57:23,232.24,2.78,0
2026-09-09 04:58:23,229.68,3.18,0
2026-09-09 04:59:23,230.71,3.01,0
2026-09-09 05:00:23,226.97,2.91,0
2026-09-09 05:01:23,233.91,2.8,0
2026-09-09 05:02:23,227.03,2.72,0
2026-09-09 05:03:23,230.66,3.0,0
2026-09-09 05:04:23,232.15,3.12,0
2026-09-09 05:05:23,230.84,3.22,0
2026-09-09 05:06:23,227.77,2.98,0
2026-09-09 05:07:23,228.49,2.87,0
2026-09-09 05:08:23,227.73,2.85,0
2026-09-09 05:09:23,233.62,3.12,0
2026-09-09 05:10:23,228.98,3.02,0
2026-09-09 05:11:23,231.5,3.09,0
2026-09-09 05:12:23,232.18,2.88,0
2026-09-09 05:13:23,227.43,3.27,0
2026-09-09 05:14:23,233.62,3.26,0
2026-09-09 05:15:23,228.51,3.1,0
2026-09-09 05:16:23,226.78,3.19,0
2026-09-09 05:17:23,229.93,2.7,0
2026-09-09 05:18:23,230.06,2.84,0
2026-09-09 05:19:23,229.6,3.03,0
2026-09-09 05:20:23,233.92,3.24,0
2026-09-09 05:21:23,229.88,2.96,0
2026-09-09 05:22:23,230.53,3.27,0
2026-09-09 05:23:23,229.71,3.17,0
2026-09-09 05:24:23,233.59,3.21,0
2026-09-09 05:25:23,232.11,2.87,0
2026-09-09 05:26:23,229.1,2.73,0
2026-09-09 05:27:23,233.74,3.06,0
2026-09-09 05:28:23,231.73,2.72,0
2026-09-09 05:29:23,229.34,3.24,0
2026-09-09 05:30:23,227.02,3.09,0
2026-09-09 05:31:23,232.32,3.25,0
2026-09-09 05:32:23,226.66,2.75,0
2026-09-09 05:33:23,233.85,2.99,0
2026-09-09 05:34:23,228.81,0.58,1
2026-09-09 05:35:23,231.57,3.23,0
2026-09-09 05:36:23,228.71,2.98,0
2026-09-09 05:37:23,230.66,3.07,0
2026-09-09 05:38:23,230.84,2.71,0
2026-09-09 05:39:23,229.25,3.1,0
2026-09-09 05:40:23,233.99,2.9,0
2026-09-09 05:41:23,228.36,3.09,0
2026-09-09 05:42:23,226.04,3.01,0
2026-09-09 05:43:23,233.76,3.2,0
2026-09-09 05:44:23,228.28,2.87,0
2026-09-09 05:45:23,231.68,3.29,0
2026-09-09 05:46:23,230.92,3.07,0
2026-09-09 05:47:23,233.19,2.72,0
2026-09-09 05:48:23,232.5,2.97,0
2026-09-09 05:49:23,231.21,3.05,0
2026-09-09 05:50:23,229.02,3.19,0
2026-09-09 05:51:23,231.14,2.98,0
2026-09-09 05:52:23,231.16,3.06,0
2026-09-09 05:53:23,226.99,2.71,0
2026-09-09 05:54:23,229.63,3.27,0
2026-09-09 05:55:23,229.19,3.2,0
2026-09-09 05:56:23,228.77,3.27,0
2026-09-09 05:57:23,228.66,2.93,0
2026-09-09 05:58:23,231.15,2.71,0
2026-09-09 05:59:23,230.48,2.78,0
2026-09-09 06:00:23,227.01,2.9,0
2026-09-09 06:01:23,228.35,3.0,0
2026-09-09 06:02:23,233.88,3.04,0
2026-09-09 06:03:23,228.65,2.71,0
2026-09-09 06:04:23,232.96,2.88,0
2026-09-09 06:05:23,229.78,3.14,0
2026-09-09 06:06:23,228.59,2.84,0
2026-09-09 06:07:23,228.19,3.21,0
2026-09-09 06:08:23,228.7,2.98,0
2026-09-09 06:09:23,226.61,2.73,0
2026-09-09 06:10:23,228.41,3.1,0
2026-09-09 06:11:23,227.98,2.99,0
2026-09-09 06:12:23,229.81,3.28,0
2026-09-09 06:13:23,227.65,3.16,0
2026-09-09 06:14:23,229.79,2.91,0
2026-09-09 06:15:23,232.94,3.0,0
2026-09-09 06:16:23,226.15,3.25,0
2026-09-09 06:17:23,231.2,2.75,0
2026-09-09 06:18:23,226.38,2.84,0
2026-09-09 06:19:23,230.93,2.84,0
2026-09-09 06:20:23,226.8,3.23,0
2026-09-09 06:21:23,226.97,2.92,0
2026-09-09 06:22:23,226.08,2.95,0
2026-09-09 06:23:23,226.12,3.13,0
2026-09-09 06:24:23,232.09,2.83,0
2026-09-09 06:25:23,233.86,2.83,0
2026-09-09 06:26:23,227.55,3.0,0
2026-09-09 06:27:23,232.94,2.87,0
2026-09-09 06:28:23,232.66,3.15,0
2026-09-09 06:29:23,230.77,2.8,0
2026-09-09 06:30:23,232.72,2.73,0
2026-09-09 06:31:23,228.72,3.04,0
2026-09-09 06:32:23,230.96,3.17,0
2026-09-09 06:33:23,233.65,3.14,0
2026-09-09 06:34:23,230.21,3.19,0
2026-09-09 06:35:23,230.44,2.71,0
2026-09-09 06:36:23,227.01,2.97,0
2026-09-09 06:37:23,231.45,2.87,0
2026-09-09 06:38:23,227.9,3.23,0
2026-09-09 06:39:23,226.75,3.12,0
2026-09-09 06:40:23,232.43,3.06,0
2026-09-09 06:41:23,231.51,3.0,0
2026-09-09 06:42:23,227.95,2.75,0
2026-09-09 06:43:23,233.47,2.96,0
2026-09-09 06:44:23,228.39,2.72,0
2026-09-09 06:45:23,230.75,2.95,0
2026-09-09 06:46:23,226.88,2.72,0
2026-09-09 06:47:23,233.34,3.18,0
2026-09-09 06:48:23,229.7,2.81,0
2026-09-09 06:49:23,230.5,2.86,0
2026-09-09 06:50:23,231.19,2.81,0
2026-09-09 06:51:23,233.56,3.15,0
2026-09-09 06:52:23,227.09,2.75,0
2026-09-09 06:53:23,230.56,3.22,0
